event_id,carrier_ssvid,neighbor_vessel_ssvid,event_start,event_end,median_distance_km,median_speed_knots,lon,lat
212094ccc1d6610a2518b6c385751779,565318000,441057000,2018-09-12T07:30:00Z,2018-09-12T11:40:00Z,0.124,1.499,-18.114485517200002,2.9972103442
771453e2895d76681a4fe3fbb1198fbd,377906047,441057000,2018-01-28T08:20:00Z,2018-01-29T17:50:00Z,0.019,0.523,-33.432508802499996,-14.15888142675
be6c2d166e5c824316b4c83a91f27110,370599000,441057000,2018-12-27T07:20:00Z,2018-12-27T13:00:00Z,0.034,0.408,-30.0021629256,-9.0181597616
9105e09a23c4bc1747157ea5c6c550cd,377906047,441057000,2018-01-06T16:40:00Z,2018-01-07T14:40:00Z,0.022,0.48,-32.0182903082375,-11.212312114536719
78b526abc6b336b50a1d18220cc3db07,518100126,441057000,2018-01-10T10:20:00Z,2018-01-10T14:00:00Z,0.155,1.839,-24.256009735750002,-3.7020634105000005
1d80d9ca0dbd96f7151b161d0b5114ca,412420329,412420974,2018-04-25T15:50:00Z,2018-04-25T18:30:00Z,0.05,0.974,-109.25172852478708,0.744589708016129
e165d2d5e96c35bcb9b12669890134b9,538004148,432276000,2018-09-27T11:00:00Z,2018-09-27T13:40:00Z,0.173,1.072,-0.024043414,-14.0610583523
a271474a7f87a15b3c75569453768a80,374290000,412354446,2018-09-21T15:20:00Z,2018-09-21T19:00:00Z,0.056,0.919,-102.1794326043,-2.7053800128
e1ff4f9ac60f1817b66ac9e1c13ccb5f,374014000,416002287,2018-05-08T12:20:00Z,2018-05-08T19:00:00Z,0.025,1.06,49.083809992649996,-36.2428182523
b72898d2be6c472add39d92e7ef1b5c9,351822000,416241700,2018-10-07T19:20:00Z,2018-10-08T00:30:00Z,0.025,0.68,154.98647145767046,43.84151589849773
ca89b28fa40cc4468584dc7cdf363e0b,351822000,416241700,2018-07-29T17:30:00Z,2018-07-29T22:30:00Z,0.03,0.674,164.3626697481,47.2678209639
9b89f70e74e84a4a12d125b7eb09607d,273313270,416005506,2018-10-11T00:50:00Z,2018-10-11T20:20:00Z,0.02,1.42,150.4813536506031,41.11124696723539
22cddd0d6fe8d65f5ca78da8a83905ce,415518424,416005506,2018-08-03T18:40:00Z,2018-08-04T00:40:00Z,0.034,0.398,160.9092273722729,47.81928011088814
c6409dfb8dc7b9b627fd11b7fbd50097,518100355,224366000,2018-05-27T13:30:00Z,2018-05-27T17:50:00Z,0.125,1.034,-81.67566936579999,-13.9888890318
1c1d9f780b152ff3b576afff3f7ee72a,370599000,441057000,2018-01-04T08:10:00Z,2018-01-04T13:20:00Z,0.046,1.042,-25.096244797249998,-7.9442365426
82dc10f79b18d9653c6c96b237d610d4,518100126,441057000,2018-12-20T12:10:00Z,2018-12-20T16:00:00Z,0.156,1.251,-34.5962191868,-14.73790024805
43b2ea92d4866a56c9a15acb2949a0df,431678000,416035900,2018-11-24T07:20:00Z,2018-11-24T12:40:00Z,0.045,1.737,-21.30554311,-7.122887664200001
707086b31bc86448baacabfd6919ce45,371335000,412420644,2018-03-08T19:30:00Z,2018-03-09T01:30:00Z,0.034,0.305,-113.76895064099718,-2.7795133467521125
41edf62bd10da728d74379fccff21a30,351543000,416004681,2018-10-06T02:40:00Z,2018-10-06T07:20:00Z,0.053,0.587,153.79393662324998,41.687622608450006
f047b1ca45dc5eeb8c4021e4bab1737f,416778000,416004681,2018-10-29T09:50:00Z,2018-10-29T18:00:00Z,0.028,1.243,147.015928048028,38.746154036351996
6f5c7f7c18981dfb2b0a9be081f748c3,371335000,412421042,2018-03-20T13:40:00Z,2018-03-20T18:00:00Z,0.042,0.88,-111.8086510875,2.0699090119
ce06dc31e7b3338289e7fb91c35bdf6a,636014306,412217993,2018-04-01T22:20:00Z,2018-04-02T03:10:00Z,0.145,1.696,-60.2350507635,-46.2846026622
407eda114054df0d73d4932d15bcb60d,355827000,412217993,2018-06-17T12:40:00Z,2018-06-17T22:00:00Z,0.032,1.156,-98.58883005058247,-2.87968508746701
4a0eb92f338987eb1ec278f344cd2b6c,416064900,416004166,2018-11-22T19:20:00Z,2018-11-22T23:20:00Z,0.014,1.039,159.5038865385,0.1381745778
522aa78b7ae1daed5173f830032b3bca,371335000,412420644,2018-02-28T15:50:00Z,2018-02-28T18:30:00Z,0.06,1.024,-114.90253419170001,1.1083178863
ec2ec167c23adbddd66df03073d1b48b,416778000,416004681,2018-09-06T18:40:00Z,2018-09-06T21:00:00Z,0.025,1.307,160.16444634535,42.10054790635
f48e41f6f399f04ff8b1baa78dadb64b,355827000,412421042,2018-07-30T12:50:00Z,2018-07-30T18:10:00Z,0.053,1.78,-100.86283210222552,-2.0903420326148936
17576a7a5a20e555d813e63fa7028e29,354062000,412217993,2018-03-09T10:30:00Z,2018-03-09T15:20:00Z,0.032,1.044,-60.548205692450004,-47.12487155785
b722a553daa6605c599ffc9fa356eb1a,577106000,431700090,2018-04-17T19:00:00Z,2018-04-18T00:40:00Z,0.033,1.464,-125.39225402855,-7.87868621685
ecba89a6dc649822af31bf7040028c0e,372033000,412440495,2018-04-24T01:50:00Z,2018-04-24T04:20:00Z,0.088,0.858,63.0262188157,14.1622410243
3ed731072ac36966d1f291031462e88f,518100355,224342000,2018-07-02T06:50:00Z,2018-07-02T09:20:00Z,0.108,1.217,-80.9784872048,-20.6647574167
8cd904815593d26d314ea1835840ff3e,373451000,416233800,2018-10-16T22:30:00Z,2018-10-17T00:40:00Z,0.044,0.565,150.7916069912,41.3571504177
c2e445974b70ec44e79b85b4da47b1c9,416778000,416253500,2018-11-03T09:10:00Z,2018-11-04T01:50:00Z,0.031,1.262,152.63859468599998,40.95852908890001
ab16257a7e7bde375d8c26eca6998b74,370136000,412421059,2018-12-03T10:50:00Z,2018-12-03T13:50:00Z,0.05,0.965,-77.559703223,-20.3757703294
d39c182b0f01a7024270163446bfa6fc,538004148,412201816,2018-05-16T09:50:00Z,2018-05-16T12:00:00Z,0.164,1.525,-10.4177316267,-13.1942128174
a028a89d32c07c450763a430856fbf9a,374290000,412420922,2018-09-11T13:10:00Z,2018-09-11T16:50:00Z,0.05,1.211,-103.6779034242,-2.115029747
5f6a90e2412c5433a8f413a7a02060a4,374173000,412440495,2018-02-24T02:00:00Z,2018-02-24T05:30:00Z,0.043,0.858,59.976906698899995,12.978743523200002
0c904a7d226dd112c03d4fd6cfa647e8,374014000,416112500,2018-07-14T01:30:00Z,2018-07-14T03:50:00Z,0.022,0.405,87.45970772235,-0.9429946333499999
b3d72b577d4a4607a172b8d4cffd7fb2,374014000,416003173,2018-05-11T05:30:00Z,2018-05-11T09:00:00Z,0.022,0.148,52.919621532153855,-35.977962654500004
1274d5a62131a08abb7c8df707854479,416308000,416826000,2018-04-26T16:00:00Z,2018-04-27T01:40:00Z,0.013,0.96,23.708027709099998,-39.48948762065
6c785c72c15afb9434ea04a65e33fd5c,416308000,416826000,2018-07-28T22:00:00Z,2018-07-29T04:30:00Z,0.039,0.687,32.05280730768236,-35.40349182742941
fd8a4ea660175b5a9dda5264e035b59a,529794000,412421094,2018-02-20T17:10:00Z,2018-02-20T21:10:00Z,0.113,0.888,-108.1644997634,-20.710208147176925
8d869c2407672da314d2c68f74d41cc1,273356610,440701000,2018-11-02T17:20:00Z,2018-11-03T00:40:00Z,0.064,1.316,152.24011728241092,41.203080587689094
6c33dddeed8ac00a3ba6176da4f997f5,441240000,440788000,2018-09-12T18:50:00Z,2018-09-13T15:50:00Z,0.016,0.433,176.62041609789998,5.9918638136
3cabab7c650c801c315e813bb1539d23,416730000,416003021,2018-02-21T05:50:00Z,2018-02-21T08:20:00Z,0.017,1.605,178.6427723521,11.7124415433
83cd67ed3b6a28a4157e0264b24f8601,273335960,440701000,2018-07-04T19:50:00Z,2018-07-04T22:40:00Z,0.044,1.603,160.9678918073,45.652751326
5db95ec427bf03b387a9a69356521cb0,351537000,440701000,2018-06-07T20:00:00Z,2018-06-08T05:50:00Z,0.017,0.989,162.75339931899998,41.46954118115
4b967f14bcef2840bf0b4b533fa7f97f,577106000,412371206,2018-05-18T01:00:00Z,2018-05-18T03:20:00Z,0.051,1.202,170.99771601575,-4.917436156
a301f6141159ba8fb22ec3c73ab39cbd,374290000,412401220,2018-11-04T15:50:00Z,2018-11-04T20:30:00Z,0.039,1,-79.3461106494,-19.2751587239
cfcee583937da868d3d468a39ddcaf1c,374014000,416002656,2018-06-10T20:30:00Z,2018-06-11T00:10:00Z,0.028,1.073,40.334827443500004,-34.3537488773
f3f30ebb384b43cef65dfcdff060dff5,636017275,431316000,2018-05-20T07:30:00Z,2018-05-20T17:30:00Z,0.02,0.958,-28.182673899667417,13.571892524249437
243ec3018caa6a48154404c2d2251a83,518100179,412420195,2018-12-27T18:00:00Z,2018-12-27T23:40:00Z,0.111,1.611,178.91416523031614,17.4142685279
1930fa84d9e9486e9ea6ce9683f92e5c,371717000,412334076,2018-08-28T13:10:00Z,2018-08-28T23:20:00Z,0.048,0.52,-104.37974124177916,-2.1684238148385413
09c323739ce3fc074771298098bddac3,370890000,412329685,2018-02-03T21:10:00Z,2018-02-04T11:30:00Z,0.061,0.956,-60.241517978699996,-45.51585623185
5b1a89a631a407964fb699a2edb4eee4,636018031,412329685,2018-11-16T17:10:00Z,2018-11-17T01:30:00Z,0.062,1.262,-60.2382880156,-46.56468250425
ce664b04c5164190edd021754f779ba1,636017752,412420383,2018-09-05T15:00:00Z,2018-09-05T17:10:00Z,0.047,0.653,-104.34933765465,-2.0856790916000003
07fa7c0331c78b6c531e8d1daeb867f8,374612000,412420691,2018-04-04T19:00:00Z,2018-04-04T22:30:00Z,0.092,1.731,-111.62520447246249,-0.5755287009525
52b90c47eea486c08b1308fc82ebe191,529264000,416775000,2018-06-06T05:30:00Z,2018-06-06T09:20:00Z,0.155,2,69.419293863,-36.8938174464
0427136b37eba1e629215f4cdd5ae560,416308000,416775000,2018-04-05T09:30:00Z,2018-04-05T12:20:00Z,0.018,0.641,67.02434812743333,-39.05433772254849
a473130ec7b8437a0ef65208bb80562e,352894000,416775000,2018-05-15T10:00:00Z,2018-05-15T16:00:00Z,0.011,0.487,71.27625655984782,-34.0419704723
5572bd43a85a1c2d82d77e4b020e6471,416308000,416775000,2018-10-24T09:20:00Z,2018-10-24T11:40:00Z,0.059,1.638,41.5346365459,-28.7110911555
7f6a339f7913e6d97c40be4518a004e3,636008972,412420972,2018-08-19T13:10:00Z,2018-08-19T15:30:00Z,0.048,1.044,-97.7727377708,-2.579499617277778
cf980351c93e2f271e372477391f0694,416064900,416002682,2018-09-30T23:00:00Z,2018-10-01T05:40:00Z,0.01,1.472,176.0488341815,7.0919319254
24687d9be91de7625c438631b37632e8,529264000,432405000,2018-11-18T03:30:00Z,2018-11-18T06:00:00Z,0.156,1.331,102.2027237152,-9.1527972115
42cd08214105c2cde12bc0209e039de8,636017556,412420951,2018-03-04T15:20:00Z,2018-03-04T18:10:00Z,0.036,0.887,-113.09047644459999,-2.3634242899499998
309316ed7c37d79be96965bc6b6adc63,352241000,431500040,2018-02-26T15:10:00Z,2018-02-26T17:40:00Z,0.018,1.186,-132.0730520093,-6.9826941998
882142a77fed3025555282e07d6a2438,412421073,412354269,2018-05-29T02:30:00Z,2018-05-30T04:30:00Z,0.031,1.594,-129.74319049422414,-29.778741567637933
30767116f4d8a9b36203a539d42ec26f,351822000,416164900,2018-10-28T19:10:00Z,2018-10-28T23:30:00Z,0.024,0.356,150.11207389855,40.32428000615
99eab6fc6ad3e51dd0069faa20e67928,355168000,544101120,2018-08-11T03:20:00Z,2018-08-11T07:10:00Z,0.396,0.696,-178.03316193535,-5.04914790395
5d06573799a3b350220652d281cb46d0,356609000,441559000,2018-02-12T10:40:00Z,2018-02-12T13:50:00Z,0.047,1.183,-60.41778213245,-45.7567769395
ff41c50d8018d6100bdd4d63a6baa53e,577106000,431704230,2018-04-13T23:40:00Z,2018-04-14T03:20:00Z,0.034,1.402,-118.6798873713,-8.335497414
a8a288d056c1ee94993dcee589d40647,412331177,412331087,2018-09-15T07:10:00Z,2018-09-15T10:10:00Z,0.023,0.815,162.1274065907,42.0337057073
55adfb30ed454a26dc9f54a215b1cfbf,529794000,412420793,2018-03-01T13:50:00Z,2018-03-01T18:50:00Z,0.117,0.699,-123.38798650078303,-16.01903830473396
3e3a8775ce288e2daf0954570667d766,431201000,416004708,2018-01-15T13:50:00Z,2018-01-15T16:00:00Z,0.059,1.556,-26.4867555749,5.7923985258
ae6027b8c34cc8ab4a7755151065bad9,636017161,416004708,2018-11-29T12:00:00Z,2018-11-29T16:50:00Z,0.036,1.96,-12.594643886621428,-1.7814022920625
938b6c0012d6e7767f5df214712fbc02,538004308,416005006,2018-02-14T11:20:00Z,2018-02-14T15:10:00Z,0.188,1.14,-60.55492581925001,-46.13125513999999
1e7c7a43ab2d26a61ed4ca1eb0036023,351527000,416005006,2018-08-24T19:00:00Z,2018-08-25T03:00:00Z,0.033,0.66,159.19286316991392,42.537789462313924
1114a7d14e24364a18e39d02cc70fa0e,355720000,416004889,2018-09-21T18:00:00Z,2018-09-21T22:50:00Z,0.094,0.83,158.6944147796,43.7160576405
2ac54623e3ca37b72e14214e41aff7af,538004308,224301000,2018-03-19T22:00:00Z,2018-03-20T01:10:00Z,0.172,0.641,-60.73895895319999,-46.0336050237
f5e34abfbb43ba256d68931bae745368,356609000,441766000,2018-02-20T13:30:00Z,2018-02-20T18:20:00Z,0.057,0.852,-60.718990217208926,-46.715622719846436
1753a9020ae6f4f434a058907abd4ba8,416730000,416003315,2018-05-06T00:50:00Z,2018-05-06T03:00:00Z,0.024,1.183,158.3545076868,14.8466337612
3b654b0a39b8ab45087659295d9542e4,374140000,416198500,2018-12-25T15:00:00Z,2018-12-25T21:00:00Z,0.027,1.093,-130.07173246205,-16.02399046395
f232fffed8c1fcff0ce35656e03d8a5b,538004001,412200225,2018-11-08T01:00:00Z,2018-11-08T04:40:00Z,0.2,0.732,-135.9334381732,-3.9967354618999997
990d131542c8bbec7b65d083eef86717,373039000,412328766,2018-04-29T11:10:00Z,2018-04-29T14:30:00Z,0.042,0.862,-60.562975114802704,-47.150108735935135
2a19f95f704fd644b94eb059462d4a77,412420329,412421085,2018-05-10T14:20:00Z,2018-05-10T16:50:00Z,0.042,1.153,-105.3046963953,0.4021342005
71c7d983d42b5e4d883695495ae52109,518100126,416004708,2018-03-27T12:20:00Z,2018-03-27T15:10:00Z,0.149,1.627,-31.04028783,5.16466742
1916c264cd2a6f8eac9b7061f0bdea7b,416861000,416004889,2018-10-23T19:50:00Z,2018-10-24T01:20:00Z,0.029,0.524,149.2678121951,39.752513977199996
6443df5b9931bd9ee3fa35c46f81921f,416730000,416003315,2018-06-26T21:50:00Z,2018-06-27T05:00:00Z,0.018,1.656,176.40525448295,11.9540807514
e7af671b911c750658232f47e00d46fa,356065000,412329405,2018-11-08T19:00:00Z,2018-11-08T22:40:00Z,0.036,0.486,-114.54450053595,-17.452131312800002
e7574f2e3f8c9cb2a14e03f334f5057e,356514000,412328766,2018-03-23T12:00:00Z,2018-03-23T20:30:00Z,0.038,0.702,-60.136260163050004,-45.2753415106
a8bbe7cb00897c37183505a44366730b,353709000,412440371,2018-03-11T05:10:00Z,2018-03-11T07:30:00Z,0.051,0.279,59.6066486872,13.3381246618
59270fe3ff689264a7f7ba746d9a007f,353901000,412440371,2018-02-21T01:10:00Z,2018-02-21T06:50:00Z,0.036,0.637,59.8773173606,12.867818922500001
250a55e339bb6322a5306b3a5d13a2ea,412440364,412440371,2018-04-02T05:20:00Z,2018-04-03T07:00:00Z,0.049,0.19,60.770489876985216,13.50677129682817
65e70ac05150e9a248c9d9e97913602d,412440364,412440371,2018-01-15T05:00:00Z,2018-01-15T07:20:00Z,0.039,0.903,59.556850226150004,13.41282984085
03c16be926f1a1551ab2429fa2930af6,636017161,664139000,2018-06-20T10:50:00Z,2018-06-21T03:00:00Z,0.028,0.897,33.1203037993,-34.44228529535
c1e54af484453eb92fe0f170c042a474,374048000,416077500,2018-02-06T05:40:00Z,2018-02-06T08:30:00Z,0.037,0.27,-131.3038266787,-14.9907272471
a4c3821939dbfa42a4dc438712586d52,529264000,416879000,2018-07-13T14:30:00Z,2018-07-13T17:20:00Z,0.151,1.055,31.633557675149994,-36.447822563049996
c128075826f8e13367371ca57c5e8659,370599000,412201813,2018-06-23T06:40:00Z,2018-06-23T10:30:00Z,0.03,1.302,-1.0378257788972223,-12.374883822716667
98f184f6b6a514a3e0aa7cf3c6b7e5b3,412440364,412440371,2018-01-19T14:30:00Z,2018-01-19T16:40:00Z,0.017,0.918,59.4172395138,13.51811917205
df7e697931ccdb3deea0dae5829a783e,357805000,412331061,2018-09-03T19:50:00Z,2018-09-04T01:00:00Z,0.061,0.948,158.82356259621426,42.542543948961224
0b82ccf6b53a9a39536728e14d01c3e0,357805000,412331061,2018-07-21T20:30:00Z,2018-07-22T05:30:00Z,0.042,1.717,161.3114857922149,44.67420318001914
956e254053c3a00227052c29a7847665,374014000,416002876,2018-05-09T11:10:00Z,2018-05-09T15:40:00Z,0.03,0.529,49.3791822782175,-36.1099637323475
800925277268089dbee4ee0e52d4785b,416064900,416000836,2018-10-11T02:00:00Z,2018-10-11T11:20:00Z,0.024,0.491,150.6228137944,20.165417647
7cc10f08987be2d5b2418e6e46a1a360,373039000,412328791,2018-11-16T14:30:00Z,2018-11-16T16:50:00Z,0.016,1.062,-77.38739289600001,-19.50615053585
3408951f9f4eeebe18b41bc76a9ee378,412420329,412420971,2018-05-06T14:20:00Z,2018-05-06T16:50:00Z,0.034,1.484,-105.6303241918,1.1905137187
6eb391481f9d31e66f4e84ec739aa9d6,374612000,412420971,2018-02-22T13:30:00Z,2018-02-22T16:40:00Z,0.035,1.347,-111.6682032178,1.0772218077
8d37df263af657b1806e94573fe8e228,412436952,412421013,2018-02-14T14:40:00Z,2018-02-14T17:30:00Z,0.041,0.169,-112.51669638719999,-2.98892710455
3868a0d3adb3ec4d82084251487034b6,441364000,510073000,2018-09-17T18:20:00Z,2018-09-17T22:30:00Z,0.164,0.608,176.7839083776,4.137827103949999
67f43b38031b5be54ef20860a4807e3b,355827000,412328791,2018-06-20T13:30:00Z,2018-06-20T17:50:00Z,0.052,0.689,-97.63966734805,-2.5747760581500003
c319cd0dc577c45767f0b173d4f5b908,431201000,431602890,2018-07-30T06:10:00Z,2018-07-30T12:10:00Z,0.054,0.472,1.6613174043473686,-23.542086403000003
50dd19f50314c9fada1c91fb680548e1,412421073,412420813,2018-05-30T16:20:00Z,2018-05-31T07:50:00Z,0.044,0.791,-128.50230987019714,-29.526440789558574
4e070c2f066d8e3e82ea82ccd22551d7,416064900,416000293,2018-04-26T05:30:00Z,2018-04-27T00:50:00Z,0.043,0.63,176.07889740654858,10.615624077581904
3185df6f744dc21ed1d0c3e08e046c25,636014306,440108000,2018-01-17T09:20:00Z,2018-01-17T12:20:00Z,0.232,1.641,-60.5330831741,-45.387037921
da29969ccd93bf7ad6a7a1a32d795d9d,538004001,440108000,2018-11-27T18:50:00Z,2018-11-27T21:40:00Z,0.185,0.686,-75.51468887940001,-19.501856898299998
16d094153cb62d7f4f9deea0b0fd7eba,356065000,412420847,2018-11-04T15:30:00Z,2018-11-04T23:50:00Z,0.043,1.035,-118.18944830821044,-17.86458532507164
9666cf59388aae978ea8acae66d202f1,431678000,416035800,2018-05-20T09:00:00Z,2018-05-20T12:20:00Z,0.047,1.97,-20.605061417800002,-8.1679704382
4d3fc4220374a9d8b9dd876a7bb9d756,529264000,412695710,2018-05-28T07:40:00Z,2018-05-28T11:00:00Z,0.146,1.577,92.73496473265001,-34.29202132375
ac0e8daff065031c6d58af51ba1994c9,373039000,412420611,2018-11-08T14:30:00Z,2018-11-08T19:30:00Z,0.06,0.888,-80.1718324881,-18.4396998082
d846bac8ae780e7950748d8c7c3cdcfe,355720000,412440606,2018-05-10T09:40:00Z,2018-05-11T03:40:00Z,0.037,0.733,-57.00795326408219,-42.312576270878075
691b07076cac6e879898acd672cf9e4a,529264000,416005500,2018-07-12T00:30:00Z,2018-07-12T04:30:00Z,0.145,1.114,32.3462166397,-35.9275603006
3df82a4411c2f731e7d66ccbb144b1b6,518100355,224392000,2018-01-30T07:20:00Z,2018-01-30T11:50:00Z,0.113,0.993,-84.80083925515,-20.812357406500002
a865b4878aca3b13dfbdc3e879508c3e,412436952,412421083,2018-02-20T13:30:00Z,2018-02-20T17:00:00Z,0.056,1.149,-112.03382617850001,0.6989369168999999
b598cf40ee806f4f5fbc38cc038be683,636008972,412421083,2018-08-27T13:50:00Z,2018-08-27T17:20:00Z,0.109,1.352,-104.30631098197999,-2.3420461247
1444c28e87c4237e515013fd203afcf3,636014306,441784000,2018-07-08T23:00:00Z,2018-07-09T01:20:00Z,0.143,1.941,-58.0577221736,-42.7079240241
b36f17c3425b2f31d8858592ec1956f4,416861000,416563000,2018-01-02T21:40:00Z,2018-01-03T16:00:00Z,0.014,0.762,-79.46395834994999,-19.6208330429
427a3dff9216bfa55f22cc42a062e3a8,518100126,416167600,2018-08-23T11:00:00Z,2018-08-23T13:40:00Z,0.127,1.551,-18.43356670615,0.7259506850999999
7eca3b62ad88d13c7092a16be3f286f5,636014306,412333345,2018-01-25T11:00:00Z,2018-01-25T18:10:00Z,0.172,1.332,-60.278984978529856,-45.276860801095516
1220237e08349d35a7be6e3c7541316a,373039000,412333345,2018-05-06T15:50:00Z,2018-05-06T23:20:00Z,0.017,0.385,-60.44599789167369,-46.43450561395264
3e4050c802567fc5afc7748e5649207d,636017752,412421003,2018-08-02T18:10:00Z,2018-08-02T22:30:00Z,0.042,1.13,-101.0293729302,-1.6857972232
4315d188f5a5a0d8d2f4013da3424e6a,529264000,413270220,2018-01-20T22:40:00Z,2018-01-21T04:40:00Z,0.141,0.905,43.46889669802295,-7.3691610952147535
51f93d5c6b5aa7ad4b21a508d11cf941,440686000,416246900,2018-10-20T21:00:00Z,2018-10-21T01:30:00Z,0.071,1.054,152.6212884541,41.382887841
9d1406689709503f764fe674ef05934e,351527000,577100000,2018-08-14T20:50:00Z,2018-08-15T01:40:00Z,0.044,1.072,160.0874844125,46.2369731653
aaccad8afdda0b142b386892260c92d0,412440239,412324210,2018-01-30T04:20:00Z,2018-01-30T10:10:00Z,0.027,1.125,-121.19630944624656,5.93083170705862
f5dd7e95d3a65c906fb056353010b355,563061200,413270220,2018-11-07T03:00:00Z,2018-11-07T05:30:00Z,0.139,1.996,53.799733225086214,-12.492040574710344
a3cc3ac2df6a7b38bde633ae2bc55f16,273313270,416246900,2018-10-11T22:50:00Z,2018-10-12T02:00:00Z,0.018,1.573,150.16458267597838,41.118755485389194
c1ad2480e2147bfa9c0695a9333f4c38,416521000,416005307,2018-06-02T05:50:00Z,2018-06-02T09:00:00Z,0.029,0.809,38.06870478255,-34.972867011
94049cd20f87d0abf4ad7dce3a110bb6,416521000,416005307,2018-09-20T10:40:00Z,2018-09-20T13:20:00Z,0.031,1.176,43.5601497041,-30.0065539631
94f1ee3d335ab6bd78ee1a45d1c02f41,441418000,416770000,2018-10-02T04:30:00Z,2018-10-02T11:40:00Z,0.038,0.238,38.9641745801,-25.9581722461
c5dca5814a84a0531ce67db058fbeda5,351543000,416004681,2018-10-05T19:40:00Z,2018-10-05T23:50:00Z,0.054,1.517,153.76500231309998,41.810687224649996
c2695ed8b8c83aa8f33869e88c072297,431201000,431251000,2018-08-05T06:20:00Z,2018-08-05T16:10:00Z,0.047,0.622,9.95634412528969,-24.98309617619072
f9c5e120c998feb87b2d62b2cfc2e3e2,636017161,432987000,2018-01-17T03:50:00Z,2018-01-17T07:40:00Z,0.036,1.269,80.57000976780002,-11.954041110099999
bf7975afb035ee6e97513dd89cdee2b5,351537000,440297000,2018-06-08T18:30:00Z,2018-06-09T01:30:00Z,0.045,1.233,162.7855236517534,41.571591658358905
f7bcb3a82fe7531ba678e005db691bc2,412401230,412421043,2018-10-14T07:50:00Z,2018-10-14T11:10:00Z,0.018,0.85,159.8981588416842,43.049981750831584
2092469cb4058edbe87043d055972701,371335000,412420872,2018-03-24T13:10:00Z,2018-03-24T19:00:00Z,0.036,0.526,-110.84095313707999,0.7569914640200001
1130121acad05fb66e833184d43240b0,371335000,412420502,2018-03-12T19:20:00Z,2018-03-13T01:30:00Z,0.034,0.866,-111.8455152104,-2.3644237573
af8962218a6ebf89c201550185d53144,416308000,416005307,2018-07-21T10:20:00Z,2018-07-21T18:30:00Z,0.009,1.103,38.4645289648,-33.16368469775
749915ced169e7151198f92da53d5167,636017161,431725000,2018-04-10T09:50:00Z,2018-04-10T13:20:00Z,0.009,1.482,38.89821428590244,-28.62557485599756
19a1253d93837702cc14f664564062f9,273324210,440297000,2018-05-30T00:40:00Z,2018-05-30T15:40:00Z,0.03,0.505,163.83929339096082,41.0831806509056
c8d6d2fff04d733ab5cadbab25f25723,529264000,664115740,2018-01-25T04:50:00Z,2018-01-25T07:10:00Z,0.141,1.493,53.1548251186,-0.9817830719
7046c9112388c46e92c919847d7c1c26,355827000,412420225,2018-08-04T14:30:00Z,2018-08-04T16:50:00Z,0.033,1.605,-101.52090818735,-1.50405300285
67a48527952f8a9148fadf313e34a1e3,273449080,416174500,2018-10-23T12:20:00Z,2018-10-24T02:30:00Z,0.036,1.01,150.6022735655655,40.5472488893931
4ead68c401cf86c4a165d33585d9669f,351822000,416174500,2018-11-04T20:30:00Z,2018-11-05T02:30:00Z,0.039,1.398,150.96991158499998,40.12968941045
b7025b5d0b472f2dd4fe7ff8b1d25795,412331208,412439618,2018-09-20T20:10:00Z,2018-09-21T00:10:00Z,0.037,0.603,158.5125769898,43.53607970049999
d275a6c2ac7360852fb20f627e53059b,371719000,412439618,2018-10-08T19:50:00Z,2018-10-09T06:00:00Z,0.029,1.754,153.2587045402,42.0955430915
365b8a49a16f45368d8ed56528986deb,374290000,412420924,2018-10-31T14:50:00Z,2018-10-31T17:40:00Z,0.057,0.993,-79.6012856909,-17.7839842704
883671c009238b101b05c10095197c3d,415518424,416174500,2018-09-24T06:10:00Z,2018-09-24T11:20:00Z,0.034,0.692,158.92475662750002,42.40882878755
4c45645eaf033ce31d4eebd507e35986,273335960,412439618,2018-07-23T19:40:00Z,2018-07-23T23:50:00Z,0.017,1.288,164.48916214275,46.11576766885
fe755d38f9b48bdbb6f1b0d9756a426a,351822000,416242500,2018-09-24T21:10:00Z,2018-09-25T05:30:00Z,0.033,0.291,158.7155101453853,42.16535055106176
f2649cf9c7e2721f447d1e49bd9b4cc7,538004308,416242500,2018-02-09T11:20:00Z,2018-02-09T16:00:00Z,0.188,1.626,-60.361280733,-45.25762148455
81ec6e87e087667935466648f67e732d,538004001,413300480,2018-11-06T17:10:00Z,2018-11-06T22:00:00Z,0.203,1.511,-138.16265431008478,-2.399717915836957
2cc482496e3e840b0a14997c7c486176,415518424,416253600,2018-11-04T01:00:00Z,2018-11-04T10:00:00Z,0.032,1.548,153.1526048082,41.1643381113
1ce4e40d48e3dee18a84a2ab24cf9db1,412421073,412420582,2018-10-18T02:10:00Z,2018-10-18T18:10:00Z,0.048,0.965,-87.95850174529008,-11.04215814757027
664df43aeb2d74a43c7021af293565fa,636017752,412420609,2018-03-22T14:50:00Z,2018-03-22T17:00:00Z,0.028,0.798,-110.8407325804,1.6620553103
d212c48b50e2e99b35887b7640b3408c,415518424,416701000,2018-11-02T23:20:00Z,2018-11-03T02:40:00Z,0.024,0.398,151.6961031072,41.07874891215
8644bd02e5a67e6808cc743fc4e6126e,518100355,412328797,2018-11-19T05:50:00Z,2018-11-19T08:20:00Z,0.122,1.448,-113.39011490850001,-18.26777153655
ac8126aa4e925dbab0743681a90baac5,355720000,577101000,2018-09-20T18:20:00Z,2018-09-20T22:40:00Z,0.061,1.267,158.5778787878,43.9252607637
